NestID,Year,Species,Pasture,Patch,Patchsize_ha,Pasture.Patch,Treatment,Grazed?,Sprayed?,TSF,TSF_2,visitID,Visit#,Trials,Initiation,InitiationJulian,Date,JulianDate,JulDate_2,JulDate_3,ExpDays,Survive,Stage,HostEggs,HostChicks,ParasiteEggs,ParasiteChicks,#Chicks,ParasiteEggs?,ParasiteChicks?,Parasitised?,NestSubstrate,SubstrateType,SubstrateGeneral,Substrate_ht,Substrate_wd,NestHt_rim,NestHt_bottom,Nest_CSG,Nest_FEAR,Nest_WSG,Nest_SDV,Nest_Forb,Nest_Legume,Nest_Bare,Nest_Wood,Nest_LitCov,Nest_MaxHt,Nest_#Shrubs,Nest_#PNShrubs,Nest_#PNClumps,Nest_#PNForbs,Nest_#PNSites,Nest_AvgLitDep,Nest_StDevLitDep,Nest_AvgRobel,Nest_StDevRobel,Patch%Herb,Patch%Imperv,Patch%Crop,Patch%Trees,Patch%Water,Pasture%Herb,Pasture%Imperv,Pasture%Crop,Pasture%Trees,Pasture%Water,Nest1000m_Herb,Nest1000m_Crop,Nest1000m_Trees,Nest1000m_TreesCrop,Nest500m_Herb,Nest500m_Crop,Nest500m_Trees,Nest500m_TreesCrop,Nest250m_Herb,Nest250m_Crop,Nest250m_Trees,Nest250m_CropTrees,TREE_DIST,TREE_DIST_2,CROP_DIST,CROP_DIST_2,ROAD_DIST,ROAD_DIST_2,1000m_treeedge,1000m_cropedge,1000m_roadedge,500m_treeedge,500m_cropedge,500m_roadedge,250m_treeedge,250m_cropedge,250_roadedge
LTR DICK 14 13,2013,DICK,LTR,C,131.64,LTR.C,GrazeBurn,Yes,No,1,1,3570,3,1,6/21/13,172,7/6/13,187,34969,6539203,3,1,Incubation,4,0,0,0,0,0,0,0,Buckbrush,Woody,Woody,,,14,6,33.6,11.4,43,,43,12.8,29.2,21.6,62.2,,,,,,,0.2,0.447213595,3.85,1.386969434,0.511669301,0.007374034,0.072732915,0.403506704,0.004717047,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,55.93170673,3.694264197,39.16967259,42.86393679,76.72591262,1.598243164,20.46453274,22.06277591,85.42176988,0,3.071505153,3.071505153,26.776937,717.0043551,402.362073,161895.2378,350.319806,122723.9665,91.99141,13.57304,14.25662,89.48017,5.56886,17.96997,72.63074,0,0
LTR DICK 14 13,2013,DICK,LTR,C,131.64,LTR.C,GrazeBurn,Yes,No,1,1,3571,4,1,6/21/13,172,7/7/13,188,35344,6644672,1,1,Incubation,4,0,0,0,0,0,0,0,Buckbrush,Woody,Woody,,,14,6,33.6,11.4,43,,43,12.8,29.2,21.6,62.2,,,,,,,0.2,0.447213595,3.85,1.386969434,0.511669301,0.007374034,0.072732915,0.403506704,0.004717047,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,55.93170673,3.694264197,39.16967259,42.86393679,76.72591262,1.598243164,20.46453274,22.06277591,85.42176988,0,3.071505153,3.071505153,26.776937,717.0043551,402.362073,161895.2378,350.319806,122723.9665,91.99141,13.57304,14.25662,89.48017,5.56886,17.96997,72.63074,0,0
LTR DICK 14 13,2013,DICK,LTR,C,131.64,LTR.C,GrazeBurn,Yes,No,1,1,3572,5,1,6/21/13,172,7/11/13,192,36864,7077888,4,1,Nestling,0,4,0,0,0,0,0,0,Buckbrush,Woody,Woody,,,14,6,33.6,11.4,43,,43,12.8,29.2,21.6,62.2,,,,,,,0.2,0.447213595,3.85,1.386969434,0.511669301,0.007374034,0.072732915,0.403506704,0.004717047,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,55.93170673,3.694264197,39.16967259,42.86393679,76.72591262,1.598243164,20.46453274,22.06277591,85.42176988,0,3.071505153,3.071505153,26.776937,717.0043551,402.362073,161895.2378,350.319806,122723.9665,91.99141,13.57304,14.25662,89.48017,5.56886,17.96997,72.63074,0,0
LTR DICK 14 13,2013,DICK,LTR,C,131.64,LTR.C,GrazeBurn,Yes,No,1,1,3573,6,1,6/21/13,172,7/14/13,195,38025,7414875,3,1,Nestling,0,4,0,0,0,0,0,0,Buckbrush,Woody,Woody,,,14,6,33.6,11.4,43,,43,12.8,29.2,21.6,62.2,,,,,,,0.2,0.447213595,3.85,1.386969434,0.511669301,0.007374034,0.072732915,0.403506704,0.004717047,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,55.93170673,3.694264197,39.16967259,42.86393679,76.72591262,1.598243164,20.46453274,22.06277591,85.42176988,0,3.071505153,3.071505153,26.776937,717.0043551,402.362073,161895.2378,350.319806,122723.9665,91.99141,13.57304,14.25662,89.48017,5.56886,17.96997,72.63074,0,0
LTR DICK 14 13,2013,DICK,LTR,C,131.64,LTR.C,GrazeBurn,Yes,No,1,1,4476,7,1,6/21/13,172,7/15/13,196,38416,7529536,1,1,Nestling,0,4,0,0,0,0,0,0,Buckbrush,Woody,Woody,,,14,6,33.6,11.4,43,,43,12.8,29.2,21.6,62.2,,,,,,,0.2,0.447213595,3.85,1.386969434,0.511669301,0.007374034,0.072732915,0.403506704,0.004717047,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,55.93170673,3.694264197,39.16967259,42.86393679,76.72591262,1.598243164,20.46453274,22.06277591,85.42176988,0,3.071505153,3.071505153,26.776937,717.0043551,402.362073,161895.2378,350.319806,122723.9665,91.99141,13.57304,14.25662,89.48017,5.56886,17.96997,72.63074,0,0
LTR DICK 15 13,2013,DICK,LTR,E,131.64,LTR.E,GrazeBurn,Yes,No,1,1,4477,1,1,7/5/13,186,7/13/13,194,37636,7301384,3,0,Incubation,3,0,0,0,0,0,0,0,Osage orange,Woody,Woody,,,16,9,72.2,43,12.8,,16,13.4,13.4,7.6,76.8,,,,,,,0.65,0.858778202,3.1,1.252366182,0.559311965,0.006444199,0.045600362,0.38285562,0.005787854,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,56.46075589,5.27615573,36.92369846,42.19985419,71.08074974,2.437536495,24.97439307,27.41192957,87.72266661,0.007642942,1.950329648,1.95797259,69.436068,4821.367539,247.354326,61184.16259,128.688462,16560.72025,104.66417,19.8761,17.32656,110.80461,14.00383,25.63339,77.26669,0.723,42.79519
LTR DICK 16 13,2013,DICK,LTR,E,131.64,LTR.E,GrazeBurn,Yes,No,1,1,3576,1,1,7/4/13,185,7/13/13,194,37636,7301384,3,1,Incubation,2,0,0,0,0,0,0,0,Unknown shrub,Woody,Woody,,,,,76.8,38.6,7.6,,17.8,7.8,5,7.6,88.4,,,,,,,1.4,0.961769203,3.85,1.631111988,0.559311965,0.006444199,0.045600362,0.38285562,0.005787854,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,52.90357974,5.501379232,40.4974263,45.99880553,70.63602115,3.430581103,24.41795431,27.84853541,83.35949882,2.302391888,1.855707228,4.158099116,70.499397,4970.164977,144.361366,20840.20399,35.994279,1295.588121,95.85239,19.75895,17.19544,81.43695,17.95475,25.37927,83.52568,16.30397,50.24609
LTR DICK 16 13,2013,DICK,LTR,E,131.64,LTR.E,GrazeBurn,Yes,No,1,1,3577,2,1,7/4/13,185,7/16/13,197,38809,7645373,3,1,Incubation,2,0,0,0,0,0,0,0,Unknown shrub,Woody,Woody,,,,,76.8,38.6,7.6,,17.8,7.8,5,7.6,88.4,,,,,,,1.4,0.961769203,3.85,1.631111988,0.559311965,0.006444199,0.045600362,0.38285562,0.005787854,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,52.90357974,5.501379232,40.4974263,45.99880553,70.63602115,3.430581103,24.41795431,27.84853541,83.35949882,2.302391888,1.855707228,4.158099116,70.499397,4970.164977,144.361366,20840.20399,35.994279,1295.588121,95.85239,19.75895,17.19544,81.43695,17.95475,25.37927,83.52568,16.30397,50.24609
LTR DICK 16 13,2013,DICK,LTR,E,131.64,LTR.E,GrazeBurn,Yes,No,1,1,3578,3,1,7/4/13,185,7/20/13,201,40401,8120601,4,1,Incubation,2,0,0,0,0,0,0,0,Unknown shrub,Woody,Woody,,,,,76.8,38.6,7.6,,17.8,7.8,5,7.6,88.4,,,,,,,1.4,0.961769203,3.85,1.631111988,0.559311965,0.006444199,0.045600362,0.38285562,0.005787854,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,52.90357974,5.501379232,40.4974263,45.99880553,70.63602115,3.430581103,24.41795431,27.84853541,83.35949882,2.302391888,1.855707228,4.158099116,70.499397,4970.164977,144.361366,20840.20399,35.994279,1295.588121,95.85239,19.75895,17.19544,81.43695,17.95475,25.37927,83.52568,16.30397,50.24609
LTR DICK 16 13,2013,DICK,LTR,E,131.64,LTR.E,GrazeBurn,Yes,No,1,1,3579,4,1,7/4/13,185,7/23/13,204,41616,8489664,3,1,Nestling,0,2,0,0,0,0,0,0,Unknown shrub,Woody,Woody,,,,,76.8,38.6,7.6,,17.8,7.8,5,7.6,88.4,,,,,,,1.4,0.961769203,3.85,1.631111988,0.559311965,0.006444199,0.045600362,0.38285562,0.005787854,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,52.90357974,5.501379232,40.4974263,45.99880553,70.63602115,3.430581103,24.41795431,27.84853541,83.35949882,2.302391888,1.855707228,4.158099116,70.499397,4970.164977,144.361366,20840.20399,35.994279,1295.588121,95.85239,19.75895,17.19544,81.43695,17.95475,25.37927,83.52568,16.30397,50.24609
LTR DICK 16 13,2013,DICK,LTR,E,131.64,LTR.E,GrazeBurn,Yes,No,1,1,3580,5,1,7/4/13,185,7/24/13,205,42025,8615125,1,1,Nestling,0,2,0,0,0,0,0,0,Unknown shrub,Woody,Woody,,,,,76.8,38.6,7.6,,17.8,7.8,5,7.6,88.4,,,,,,,1.4,0.961769203,3.85,1.631111988,0.559311965,0.006444199,0.045600362,0.38285562,0.005787854,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,52.90357974,5.501379232,40.4974263,45.99880553,70.63602115,3.430581103,24.41795431,27.84853541,83.35949882,2.302391888,1.855707228,4.158099116,70.499397,4970.164977,144.361366,20840.20399,35.994279,1295.588121,95.85239,19.75895,17.19544,81.43695,17.95475,25.37927,83.52568,16.30397,50.24609
LTR DICK 16 13,2013,DICK,LTR,E,131.64,LTR.E,GrazeBurn,Yes,No,1,1,4478,6,1,7/4/13,185,7/26/13,207,42849,8869743,2,1,Nestling,0,2,0,0,0,0,0,0,Unknown shrub,Woody,Woody,,,,,76.8,38.6,7.6,,17.8,7.8,5,7.6,88.4,,,,,,,1.4,0.961769203,3.85,1.631111988,0.559311965,0.006444199,0.045600362,0.38285562,0.005787854,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,52.90357974,5.501379232,40.4974263,45.99880553,70.63602115,3.430581103,24.41795431,27.84853541,83.35949882,2.302391888,1.855707228,4.158099116,70.499397,4970.164977,144.361366,20840.20399,35.994279,1295.588121,95.85239,19.75895,17.19544,81.43695,17.95475,25.37927,83.52568,16.30397,50.24609
LTR DICK 17 13,2013,DICK,LTR,E,131.64,LTR.E,GrazeBurn,Yes,No,1,1,3582,1,1,6/27/13,178,7/13/13,194,37636,7301384,3,1,Incubation,3,0,2,0,2,1,0,1,Buckbrush,Woody,Woody,,,,,88.4,67.6,0,,38.6,0.2,1.8,18.4,90.8,,,,,,,0.65,0.858778202,5.9,2.381949666,0.559311965,0.006444199,0.045600362,0.38285562,0.005787854,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,60.44113369,4.751599943,33.5248751,38.27647505,73.97428863,0.187630957,24.68455725,24.87218821,70.26019076,0,4.873998074,4.873998074,102.66688,10540.48825,462.550425,213952.8957,367.731705,135226.6069,99.20136,16.95011,14.91752,114.45455,1.58437,17.02337,86.27843,0,0
LTR DICK 17 13,2013,DICK,LTR,E,131.64,LTR.E,GrazeBurn,Yes,No,1,1,3583,2,1,6/27/13,178,7/16/13,197,38809,7645373,3,1,Nestling,1,2,1,1,2,1,1,1,Buckbrush,Woody,Woody,,,,,88.4,67.6,0,,38.6,0.2,1.8,18.4,90.8,,,,,,,0.65,0.858778202,5.9,2.381949666,0.559311965,0.006444199,0.045600362,0.38285562,0.005787854,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,60.44113369,4.751599943,33.5248751,38.27647505,73.97428863,0.187630957,24.68455725,24.87218821,70.26019076,0,4.873998074,4.873998074,102.66688,10540.48825,462.550425,213952.8957,367.731705,135226.6069,99.20136,16.95011,14.91752,114.45455,1.58437,17.02337,86.27843,0,0
LTR DICK 17 13,2013,DICK,LTR,E,131.64,LTR.E,GrazeBurn,Yes,No,1,1,3584,3,1,6/27/13,178,7/18/13,199,39601,7880599,2,1,Nestling,0,3,0,2,2,0,1,1,Buckbrush,Woody,Woody,,,,,88.4,67.6,0,,38.6,0.2,1.8,18.4,90.8,,,,,,,0.65,0.858778202,5.9,2.381949666,0.559311965,0.006444199,0.045600362,0.38285562,0.005787854,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,60.44113369,4.751599943,33.5248751,38.27647505,73.97428863,0.187630957,24.68455725,24.87218821,70.26019076,0,4.873998074,4.873998074,102.66688,10540.48825,462.550425,213952.8957,367.731705,135226.6069,99.20136,16.95011,14.91752,114.45455,1.58437,17.02337,86.27843,0,0
LTR DICK 17 13,2013,DICK,LTR,E,131.64,LTR.E,GrazeBurn,Yes,No,1,1,3585,4,1,6/27/13,178,7/20/13,201,40401,8120601,2,1,Nestling,0,3,0,1,1,0,1,1,Buckbrush,Woody,Woody,,,,,88.4,67.6,0,,38.6,0.2,1.8,18.4,90.8,,,,,,,0.65,0.858778202,5.9,2.381949666,0.559311965,0.006444199,0.045600362,0.38285562,0.005787854,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,60.44113369,4.751599943,33.5248751,38.27647505,73.97428863,0.187630957,24.68455725,24.87218821,70.26019076,0,4.873998074,4.873998074,102.66688,10540.48825,462.550425,213952.8957,367.731705,135226.6069,99.20136,16.95011,14.91752,114.45455,1.58437,17.02337,86.27843,0,0
LTR DICK 17 13,2013,DICK,LTR,E,131.64,LTR.E,GrazeBurn,Yes,No,1,1,4479,5,1,6/27/13,178,7/23/13,204,41616,8489664,3,1,Nestling,0,3,0,1,1,0,1,1,Buckbrush,Woody,Woody,,,,,88.4,67.6,0,,38.6,0.2,1.8,18.4,90.8,,,,,,,0.65,0.858778202,5.9,2.381949666,0.559311965,0.006444199,0.045600362,0.38285562,0.005787854,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,60.44113369,4.751599943,33.5248751,38.27647505,73.97428863,0.187630957,24.68455725,24.87218821,70.26019076,0,4.873998074,4.873998074,102.66688,10540.48825,462.550425,213952.8957,367.731705,135226.6069,99.20136,16.95011,14.91752,114.45455,1.58437,17.02337,86.27843,0,0
LTR DICK 19 13,2013,DICK,LTR,C,131.64,LTR.C,GrazeBurn,Yes,No,1,1,3588,1,1,6/27/13,178,7/14/13,195,38025,7414875,4,1,Incubation,4,0,0,0,0,0,0,0,Buckbrush,Woody,Woody,,,15.5,8,86,63,7.6,,13.4,5,10.8,7.6,88.4,,,,,,,0.6,0.894427191,2.8,1.281446551,0.511669301,0.007374034,0.072732915,0.403506704,0.004717047,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,52.14690145,5.41248755,41.28634553,46.69883308,71.07534835,2.145972325,25.42863231,27.57460464,87.06002436,0.948554941,1.322579024,2.271133965,51.845188,2687.923519,199.42592,39770.69757,126.543894,16013.35711,92.76566,19.289,16.35394,68.48431,12.08728,24.58248,90.27709,7.48525,43.37534
LTR DICK 19 13,2013,DICK,LTR,C,131.64,LTR.C,GrazeBurn,Yes,No,1,1,3589,2,1,6/27/13,178,7/17/13,198,39204,7762392,3,1,Nestling,0,4,0,0,0,0,0,0,Buckbrush,Woody,Woody,,,15.5,8,86,63,7.6,,13.4,5,10.8,7.6,88.4,,,,,,,0.6,0.894427191,2.8,1.281446551,0.511669301,0.007374034,0.072732915,0.403506704,0.004717047,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,52.14690145,5.41248755,41.28634553,46.69883308,71.07534835,2.145972325,25.42863231,27.57460464,87.06002436,0.948554941,1.322579024,2.271133965,51.845188,2687.923519,199.42592,39770.69757,126.543894,16013.35711,92.76566,19.289,16.35394,68.48431,12.08728,24.58248,90.27709,7.48525,43.37534
LTR DICK 19 13,2013,DICK,LTR,C,131.64,LTR.C,GrazeBurn,Yes,No,1,1,3590,3,1,6/27/13,178,7/18/13,199,39601,7880599,1,1,Nestling,0,4,0,0,0,0,0,0,Buckbrush,Woody,Woody,,,15.5,8,86,63,7.6,,13.4,5,10.8,7.6,88.4,,,,,,,0.6,0.894427191,2.8,1.281446551,0.511669301,0.007374034,0.072732915,0.403506704,0.004717047,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,52.14690145,5.41248755,41.28634553,46.69883308,71.07534835,2.145972325,25.42863231,27.57460464,87.06002436,0.948554941,1.322579024,2.271133965,51.845188,2687.923519,199.42592,39770.69757,126.543894,16013.35711,92.76566,19.289,16.35394,68.48431,12.08728,24.58248,90.27709,7.48525,43.37534
LTR DICK 19 13,2013,DICK,LTR,C,131.64,LTR.C,GrazeBurn,Yes,No,1,1,3591,4,1,6/27/13,178,7/20/13,201,40401,8120601,2,1,Nestling,0,4,0,0,0,0,0,0,Buckbrush,Woody,Woody,,,15.5,8,86,63,7.6,,13.4,5,10.8,7.6,88.4,,,,,,,0.6,0.894427191,2.8,1.281446551,0.511669301,0.007374034,0.072732915,0.403506704,0.004717047,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,52.14690145,5.41248755,41.28634553,46.69883308,71.07534835,2.145972325,25.42863231,27.57460464,87.06002436,0.948554941,1.322579024,2.271133965,51.845188,2687.923519,199.42592,39770.69757,126.543894,16013.35711,92.76566,19.289,16.35394,68.48431,12.08728,24.58248,90.27709,7.48525,43.37534
LTR DICK 19 13,2013,DICK,LTR,C,131.64,LTR.C,GrazeBurn,Yes,No,1,1,4480,5,1,6/27/13,178,7/22/13,203,41209,8365427,2,1,Nestling,0,4,0,0,0,0,0,0,Buckbrush,Woody,Woody,,,15.5,8,86,63,7.6,,13.4,5,10.8,7.6,88.4,,,,,,,0.6,0.894427191,2.8,1.281446551,0.511669301,0.007374034,0.072732915,0.403506704,0.004717047,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,52.14690145,5.41248755,41.28634553,46.69883308,71.07534835,2.145972325,25.42863231,27.57460464,87.06002436,0.948554941,1.322579024,2.271133965,51.845188,2687.923519,199.42592,39770.69757,126.543894,16013.35711,92.76566,19.289,16.35394,68.48431,12.08728,24.58248,90.27709,7.48525,43.37534
LTR DICK 2 13,2013,DICK,LTR,C,131.64,LTR.C,GrazeBurn,Yes,No,1,1,3526,1,1,5/31/13,151,6/10/13,161,25921,4173281,1,1,Incubation,4,0,2,0,0,1,0,1,Buckbrush + agrimony,Mixed,Woody,,,7.5,2,22.4,2.4,29.2,,34.2,3.2,29.8,11.6,38.6,,,,,,,0.4,0.223606798,2.8,1.23969436,0.511669301,0.007374034,0.072732915,0.403506704,0.004717047,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,50.69296157,6.29754931,41.89392304,48.19147234,64.49608346,6.745443252,27.28289363,34.02833688,89.40715283,0,1.895913172,1.895913172,51.870819,2690.581864,300.071955,90043.17818,177.918296,31654.92005,85.75179,19.65557,13.66659,68.27367,15.56298,23.71624,64.16632,0,34.79949
LTR DICK 2 13,2013,DICK,LTR,C,131.64,LTR.C,GrazeBurn,Yes,No,1,1,3527,2,1,5/31/13,151,6/11/13,162,26244,4251528,3,1,Incubation,4,0,2,0,0,1,0,1,Buckbrush + agrimony,Mixed,Woody,,,7.5,2,22.4,2.4,29.2,,34.2,3.2,29.8,11.6,38.6,,,,,,,0.4,0.223606798,2.8,1.23969436,0.511669301,0.007374034,0.072732915,0.403506704,0.004717047,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,50.69296157,6.29754931,41.89392304,48.19147234,64.49608346,6.745443252,27.28289363,34.02833688,89.40715283,0,1.895913172,1.895913172,51.870819,2690.581864,300.071955,90043.17818,177.918296,31654.92005,85.75179,19.65557,13.66659,68.27367,15.56298,23.71624,64.16632,0,34.79949
LTR DICK 20 13,2013,DICK,LTR,C,131.64,LTR.C,GrazeBurn,Yes,No,1,1,3593,1,1,7/1/13,182,7/14/13,195,38025,7414875,3,1,Incubation,4,0,1,0,1,1,0,1,Rose,Woody,Woody,,,33.5,27.5,53.2,31,31.6,,43.6,4,2.2,14.2,98,,,,,,,1.35,0.977880361,6.4,1.818038272,0.511669301,0.007374034,0.072732915,0.403506704,0.004717047,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,55.88115966,4.718876222,38.04708364,42.76595987,76.20201243,5.937124724,16.5191684,22.45629313,88.54426489,0,2.430011665,2.430011665,104.632591,10947.9791,271.412245,73664.60674,382.853572,146576.8576,87.76239,15.64376,14.33336,76.1474,8.049,16.10687,81.11713,0,0
LTR DICK 20 13,2013,DICK,LTR,C,131.64,LTR.C,GrazeBurn,Yes,No,1,1,3594,2,1,7/1/13,182,7/17/13,198,39204,7762392,3,1,Incubation,4,0,1,0,1,1,0,1,Rose,Woody,Woody,,,33.5,27.5,53.2,31,31.6,,43.6,4,2.2,14.2,98,,,,,,,1.35,0.977880361,6.4,1.818038272,0.511669301,0.007374034,0.072732915,0.403506704,0.004717047,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,55.88115966,4.718876222,38.04708364,42.76595987,76.20201243,5.937124724,16.5191684,22.45629313,88.54426489,0,2.430011665,2.430011665,104.632591,10947.9791,271.412245,73664.60674,382.853572,146576.8576,87.76239,15.64376,14.33336,76.1474,8.049,16.10687,81.11713,0,0
LTR DICK 20 13,2013,DICK,LTR,C,131.64,LTR.C,GrazeBurn,Yes,No,1,1,3595,3,1,7/1/13,182,7/20/13,201,40401,8120601,3,1,Nestling,1,3,1,0,1,1,0,1,Rose,Woody,Woody,,,33.5,27.5,53.2,31,31.6,,43.6,4,2.2,14.2,98,,,,,,,1.35,0.977880361,6.4,1.818038272,0.511669301,0.007374034,0.072732915,0.403506704,0.004717047,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,55.88115966,4.718876222,38.04708364,42.76595987,76.20201243,5.937124724,16.5191684,22.45629313,88.54426489,0,2.430011665,2.430011665,104.632591,10947.9791,271.412245,73664.60674,382.853572,146576.8576,87.76239,15.64376,14.33336,76.1474,8.049,16.10687,81.11713,0,0
LTR DICK 20 13,2013,DICK,LTR,C,131.64,LTR.C,GrazeBurn,Yes,No,1,1,3596,4,1,7/1/13,182,7/23/13,204,41616,8489664,3,0,Nestling,0,4,1,0,1,1,0,1,Rose,Woody,Woody,,,33.5,27.5,53.2,31,31.6,,43.6,4,2.2,14.2,98,,,,,,,1.35,0.977880361,6.4,1.818038272,0.511669301,0.007374034,0.072732915,0.403506704,0.004717047,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,55.88115966,4.718876222,38.04708364,42.76595987,76.20201243,5.937124724,16.5191684,22.45629313,88.54426489,0,2.430011665,2.430011665,104.632591,10947.9791,271.412245,73664.60674,382.853572,146576.8576,87.76239,15.64376,14.33336,76.1474,8.049,16.10687,81.11713,0,0
LTR DICK 20 13,2013,DICK,LTR,C,131.64,LTR.C,GrazeBurn,Yes,No,1,1,4481,5,1,7/1/13,182,7/26/13,207,42849,8869743,3,0,Nestling,0,0,0,1,1,0,1,1,Rose,Woody,Woody,,,33.5,27.5,53.2,31,31.6,,43.6,4,2.2,14.2,98,,,,,,,1.35,0.977880361,6.4,1.818038272,0.511669301,0.007374034,0.072732915,0.403506704,0.004717047,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,55.88115966,4.718876222,38.04708364,42.76595987,76.20201243,5.937124724,16.5191684,22.45629313,88.54426489,0,2.430011665,2.430011665,104.632591,10947.9791,271.412245,73664.60674,382.853572,146576.8576,87.76239,15.64376,14.33336,76.1474,8.049,16.10687,81.11713,0,0
LTR DICK 21 13,2013,DICK,LTR,W,131.64,LTR.W,GrazeBurn,Yes,No,1,1,4482,1,1,7/8/13,189,7/14/13,195,38025,7414875,3,0,Incubation,2,0,1,0,1,1,0,1,Buckbrush,Woody,Woody,,,21,13,38.6,13.4,14.6,,43.6,10.8,13.4,34.2,62.6,,,,,,,0.05,0.111803399,5.3,1.838191331,0.487951047,0.007016038,0.097763066,0.402126519,0.00514333,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,50.07310885,7.360979312,41.470302,48.83128131,62.95944283,7.988248816,27.51165467,35.49990349,89.67649491,0,2.505492378,2.505492378,108.787874,11834.80153,263.16659,69256.65409,186.466117,34769.61279,80.65889,21.03052,12.9906,63.9188,16.14677,23.53369,58.79546,0,32.86592
LTR DICK 22 13,2013,DICK,LTR,C,131.64,LTR.C,GrazeBurn,Yes,No,1,1,4483,1,1,7/5/13,186,7/14/13,195,38025,7414875,3,0,Incubation,4,0,0,0,0,0,0,0,Buckbrush,Woody,Woody,,,27,19,34.2,20.2,43,,29.2,14,15.2,26.6,67.2,,,,,,,0.15,0.223606798,4.15,1.631111988,0.511669301,0.007374034,0.072732915,0.403506704,0.004717047,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,51.95813953,6.810796117,39.91233639,46.72313251,69.17393467,8.203845281,21.0716838,29.27552908,92.94806316,1.386216249,0.502515177,1.888731425,157.984346,24959.05358,206.477237,42632.8494,280.365645,78604.8949,83.1612,20.64517,13.79371,64.9977,15.74986,20.92598,47.69576,6.65009,0
LTR DICK 23 13,2013,DICK,LTR,W,131.64,LTR.W,GrazeBurn,Yes,No,1,1,4484,1,1,7/7/13,188,7/14/13,195,38025,7414875,3,0,Incubation,3,0,2,0,2,1,0,1,Rose,Woody,Woody,,,23.5,16,33.6,0,38.6,,24.8,9.4,10.8,34.2,90.8,,,,,,,0.75,1.060660172,8.2,2.745330965,0.487951047,0.007016038,0.097763066,0.402126519,0.00514333,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,51.22431481,8.668663737,38.70379827,47.37246201,68.78156342,7.991208744,21.74727419,29.73848293,82.69483427,12.37960684,1.008421129,13.38802797,79.058623,6250.265871,78.540473,6168.605899,386.53702,149410.8678,79.48571,20.29847,15.08335,76.25987,14.57663,17.33319,43.41031,20.54594,0
LTR DICK 24 13,2013,DICK,LTR,W,131.64,LTR.W,GrazeBurn,Yes,No,1,1,3601,1,1,7/5/13,186,7/14/13,195,38025,7414875,3,1,Incubation,2,0,0,0,0,0,0,0,WSG,Grass,Herbaceous,,,,,16,0.8,48.6,,24.4,29.8,29.2,9.6,72.2,,,,,,,0.7,0.693721846,2.5,1.504379571,0.487951047,0.007016038,0.097763066,0.402126519,0.00514333,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,48.69650706,10.0217424,40.00247807,50.02422047,58.74783183,7.991208744,31.65693214,39.64814089,75.68665707,21.04078278,0.002072596,21.04285537,181.397462,32905.03922,70.449147,4963.082313,255.017961,65034.16043,77.40383,25.27435,14.14682,70.93804,14.57663,21.82277,32.57388,26.52789,0
LTR DICK 24 13,2013,DICK,LTR,W,131.64,LTR.W,GrazeBurn,Yes,No,1,1,4485,2,1,7/5/13,186,7/17/13,198,39204,7762392,3,0,Incubation,2,0,1,0,1,1,0,1,WSG,Grass,Herbaceous,,,,,16,0.8,48.6,,24.4,29.8,29.2,9.6,72.2,,,,,,,0.7,0.693721846,2.5,1.504379571,0.487951047,0.007016038,0.097763066,0.402126519,0.00514333,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,48.69650706,10.0217424,40.00247807,50.02422047,58.74783183,7.991208744,31.65693214,39.64814089,75.68665707,21.04078278,0.002072596,21.04285537,181.397462,32905.03922,70.449147,4963.082313,255.017961,65034.16043,77.40383,25.27435,14.14682,70.93804,14.57663,21.82277,32.57388,26.52789,0
